code;description;type;family;a;b
FITSO;So Fit;FITNES;P;False;False
HAMM;Hammam;FITNES;P;False;False
JACUZZ;Jacuzzi;FITNES;P;False;False
MASS;Massage;FITNES;P;False;False
MASS1;Massage;FITNES;P;False;False
OPHFIT;Fitness opening hours;FITNES;P;False;False
OPHSPA;SPA opening hours;FITNES;P;False;False
ROWMAC;Rowing machines;FITNES;P;False;False
RUNMAC;Treadmill;FITNES;P;False;False
SAUN;Sauna;FITNES;P;False;False
SOLA;Solarium;FITNES;P;False;False
TCM;Traditional Chinese medicine;FITNES;P;False;False
TURSTE;Turkish Steambath;FITNES;P;False;False
UVA;Tanning salon;FITNES;P;False;False
ACTCH1;Activities - Child;FRS;Z;False;False
ACTCH2;Activities - Child;FRS;Z;False;False
ACTCH3;Activities - Child;FRS;Z;False;False
ACTCH4;Activities - Child;FRS;Z;False;False
ACTCH5;Activities - Child;FRS;Z;False;False
ACTCH6;Activities - Child;FRS;Z;False;False
ACTCH7;Activities - Child;FRS;Z;False;False
ACTCH8;Activities - Child;FRS;Z;False;False
ACTCH9;Activities - Child;FRS;Z;False;False
ACTI01;Offsite Activity;FRS;Z;False;False
ACTIV;Activities;FRS;Z;False;False
ACTIV1;Activities;FRS;Z;False;False
ACTIV2;Activities;FRS;Z;False;False
ACTIV3;Activities;FRS;Z;False;False
ACTIV4;Activities;FRS;Z;False;False
ACTIV5;Activities;FRS;Z;False;False
ACTIV6;Activities;FRS;Z;False;False
ACTIV7;Activities;FRS;Z;False;False
ACTIV8;Activities;FRS;Z;False;False
ACTIV9;Activities;FRS;Z;False;False
ADIN01;Adventure inlusions;FRS;Z;False;False
ADMP01;Admission Pass;FRS;Z;False;False
AFAD01;Afternoon Tea Adult;FRS;Z;False;False
AFAD02;Afternoon Tea Adult;FRS;Z;False;False
AFAD03;Afternoon Tea - Adult;FRS;Z;False;False
AFAD04;Afternoon Tea - Adult;FRS;Z;False;False
AICH01;All Inclusive Child;FRS;Z;False;False
AITR01;Airport Transfer;FRS;Z;False;False
AITR02;Airport Transfer;FRS;Z;False;False
AITR03;Airport Transfer;FRS;Z;False;False
ALLW01;Allowance;FRS;Z;False;False
ALLW02;Allowance;FRS;Z;False;False
ALLW03;Allowance;FRS;Z;False;False
ALLW04;Allowance;FRS;Z;False;False
ALLW05;Allowance;FRS;Z;False;False
ALLW06;Allowance;FRS;Z;False;False
ALLW07;Allowance;FRS;Z;False;False
ALLW08;Allowance;FRS;Z;False;False
ALLW09;Allowance;FRS;Z;False;False
ALLW10;Allowance;FRS;Z;False;False
ALLW11;Allowance;FRS;Z;False;False
ALLW12;Allowance;FRS;Z;False;False
ALLW13;Celebration allowance;FRS;Z;False;False
AMNY01;Amenity;FRS;Z;False;False
AMNY02;Amenities 02;FRS;Z;False;False
AMNY03;Amenities;FRS;Z;False;False
AMNY04;Amenities;FRS;Z;False;False
AMNY05;Amenities;FRS;Z;False;False
AMNY06;Amenities;FRS;Z;False;False
AMNY07;Amenities;FRS;Z;False;False
KSA;1 Kg bed + Sofa Dlx;ROOMKS;A;True;False
KSAZ;1 Kg bed + Sofa Dlx NS;ROOMKS;A;True;False
KSB;1 Kg bed + Sofa Sup;ROOMKS;A;True;False
KSBLV;1 King-size bed + sofa Superior Lake Vie;ROOMKS;A;True;False
KSBOV;1 Kg bed + Sofa Sup OceanV;ROOMKS;A;True;False
KSBZ;1 Kg bed + Sofa Sup NS;ROOMKS;A;True;False
KSC;1 Kg bed + Sofa Std;ROOMKS;A;True;False
KSD;1 Kg bed + Sofa Clc;ROOMKS;A;True;False
KSE;1 Kg bed + Sofa Exec;ROOMKS;A;True;False
KSEPV;1 Kg bed + Sofa Exec Park V;ROOMKS;A;True;False
OFKG;Ocean Front King;ROOMKS;A;True;False
QGA;1 Qn+1 Sg beds Dlx;ROOMQG;A;True;False
QGB;1 Qn+1 Sg beds Sup;ROOMQG;A;True;False
QGBOV;1 Qn+1 Sg beds Sup Ocean V;ROOMQG;A;True;False
QGC;1 Qn+1 Sg beds Std;ROOMQG;A;True;False
QGCBW;1 Qn bed + 1 Sg bed Std Bay V;ROOMQG;A;True;False
QGD;1 Qn+1 Sg beds Clc;ROOMQG;A;True;False
QBA;1Qn + 2Sg beds Dlx;ROOMQB;A;True;False
QBB;1Qn + 2Sg beds Sup;ROOMQB;A;True;False
QBC;1Qn + 2Sg beds Std;ROOMQB;A;True;False
Q3C;1 Qn+3 Sg beds Std;ROOMQ3;A;True;False
1KDSV;Room 1 Kg bed Dlx Sea View;ROOMQE;A;True;False
2BDSV;Room 2 Db bed Dlx Sea View;ROOMQE;A;True;False
2DBDHV;Room 2 Db bed Dlx Harbour View;ROOMQE;A;True;False
2QBCLC;2 Qn beds Clc;ROOMQE;A;True;False
2QBDNS;2 Qn bed Dlx NS;ROOMQE;A;True;False
2QBSNS;2 Qn bed Std NS;ROOMQE;A;True;False
2QDSV;Room 2 Qn bed Dlx Sea View;ROOMQE;A;True;False
2QSSV;Room 2 Qn beds Sup Sea View;ROOMQE;A;True;False
QEA;1 Qn bed Dlx;ROOMQE;A;True;False
QEABC;1 Qn bed Dlx Balcony;ROOMQE;A;True;False
QEABCZ;1 Qn bed Dlx Balcony NS;ROOMQE;A;True;False
QEABV;1 Qn bed Dlx Bay V;ROOMQE;A;True;False
QEACI;1 Qn bed Dlx City S;ROOMQE;A;True;False
QEACIZ;1 Qn bed Dlx City S NS;ROOMQE;A;True;False
QEACS;1 Qn bed Dlx Court S;ROOMQE;A;True;False
QEACSZ;1 Qn bed Dlx Court S NS;ROOMQE;A;True;False
QEAEF;1 Qn bed Exec;ROOMQE;A;True;False
QEAGS;1 Qn bed Dlx Garden S;ROOMQE;A;True;False
QEAGSZ;1 Qn bed Dlx Garden S NS;ROOMQE;A;True;False
QEAGV;1 Qn bed Dlx Golf V;ROOMQE;A;True;False
QEAHV;1 Qn bed Dlx Harbour V;ROOMQE;A;True;False
QEAHVZ;1 Qn bed Dlx Harbour V NS;ROOMQE;A;True;False
QEALV;1 Qn bed Dlx Lake V;ROOMQE;A;True;False
QEALVZ;1 Qn bed Dlx Lake V NS;ROOMQE;A;True;False
QEAMV;1 Qn bed Dlx Mount V;ROOMQE;A;True;False
QEAMVZ;1 Qn bed Dlx Mount V NS;ROOMQE;A;True;False
QEAOF;1 Qn bed Dlx Ocean F;ROOMQE;A;True;False
QEAOFZ;1 Qn bed Dlx Ocean F NS;ROOMQE;A;True;False
QEAOS;1 Qn bed Dlx Ocean S;ROOMQE;A;True;False
QEAOSZ;1 Qn bed Dlx Ocean S NS;ROOMQE;A;True;False
QEAOV;1 Qn bed Dlx Ocean V;ROOMQE;A;True;False
QEAOVZ;1 Qn bed Dlx Ocean V NS;ROOMQE;A;True;False
QEAPS;1 Qn bed Dlx Pool S;ROOMQE;A;True;False
QEAPSZ;1 Qn bed Dlx Pool S NS;ROOMQE;A;True;False
QEAPT;1 Qn bed Dlx Patio;ROOMQE;A;True;False
QEAPTZ;1 Qn bed Dlx Patio NS;ROOMQE;A;True;False
QEAPV;1 Qn bed Dlx Park V;ROOMQE;A;True;False
QEARV;1 Qn bed Dlx River V;ROOMQE;A;True;False
QEARVZ;1 Qn bed Dlx River V NS;ROOMQE;A;True;False
QEATC;1 Qn bed Dlx Terrace;ROOMQE;A;True;False
QEAZ;1 Qn bed Dlx NS;ROOMQE;A;True;False
QEB;1 Qn bed Sup;ROOMQE;A;True;False
QEBBC;1 Qn bed Sup Balcony;ROOMQE;A;True;False
QEBBCZ;1 Qn bed Sup Balcony NS;ROOMQE;A;True;False
QEBBW;1 Qn bed Sup Bay V;ROOMQE;A;True;False
QEBCI;1 Qn bed Sup City S;ROOMQE;A;True;False
QEBCIZ;1 Qn bed Sup City S NS;ROOMQE;A;True;False
QEBCS;1 Qn bed Sup Court S;ROOMQE;A;True;False
QEBCSZ;1 Qn bed Sup Court S NS;ROOMQE;A;True;False
QEBDV;1 Qn bed Sup Medina V;ROOMQE;A;True;False
QAA;1 Qn + 1 Bk beds Dlx;ROOMQA;A;True;False
QAC;1 Qn+1 Bk beds Std;ROOMQA;A;True;False
QCB;1 Qn bed + 2 Sofas Sup;ROOMQC;A;True;False
QCBGV;Room 1 Qn bed + 2 Sofas Sup Golf V;ROOMQC;A;True;False
QCC;1 Qn bed + 2 Sofas Std;ROOMQC;A;True;False
QCE;Room 1 Qn bed + 2 sofas Exec;ROOMQC;A;True;False
Q1B;1 Qn bed + Sg Sofa Sup;ROOMQS;A;True;False
Q1C;1 Qn bed + Sg Sofa Std;ROOMQS;A;True;False
QSA;1 Qn bed + Sofa Dlx;ROOMQS;A;True;False
QSB;1 Qn bed + Sofa Sup;ROOMQS;A;True;False
QSBCI;1 Queen-size bed + Sofa Superior City S;ROOMQS;A;True;False
QSBGV;Room 1 Qn bed + Sofa Sup Golf V;ROOMQS;A;True;False
QSBMV;1 Qn bed + Sofa Sup Mount V;ROOMQS;A;True;False
QSBRV;Room 1 Qn bed + Sofa Sup River V;ROOMQS;A;True;False
QSBSV;1 Qn bed + Sofa Sup Sea view;ROOMQS;A;True;False
QSBZ;1 Qn bed + Sofa Sup NS;ROOMQS;A;True;False
QSC;1 Qn bed + Sofa Std;ROOMQS;A;True;False
QSD;1 Qn bed + Sofa Clc;ROOMQS;A;True;False
QSE;Room 1 Qn bed + Sofa Exec;ROOMQS;A;True;False
QSEBC;Room 1 Qn bed +Sofa Exec Balcony;ROOMQS;A;True;False
QSEGV;Room 1 Qn bed + Sofa Exec Golf V;ROOMQS;A;True;False
QSEZ;Room 1 Qn bed + sofa Exec NS;ROOMQS;A;True;False
SGA;1 Sg bed Dlx;ROOMSG;A;True;False
SGABC;1 Sg bed Dlx Balcony;ROOMSG;A;True;False
SGACS;1 Sg bed Dlx Court S;ROOMSG;A;True;False
SGAEF;1 Sg bed Dlx Exec F;ROOMSG;A;True;False
SGAHF;1 Sg bed Dlx High F;ROOMSG;A;True;False
SGAHFZ;1 Sg bed Dlx High F NS;ROOMSG;A;True;False
SGALV;1 Sg bed Dlx Lake V;ROOMSG;A;True;False
SGAPV;1 Sg bed Dlx Park V;ROOMSG;A;True;False
SGAZ;1 Sg bed Dlx NS;ROOMSG;A;True;False
SGB;1 Sg bed Sup;ROOMSG;A;True;False
SGBBC;1 Sg bed Balcony;ROOMSG;A;True;False
SGBCI;1 Sg bed Sup City S;ROOMSG;A;True;False
SGBCS;1 Sg bed Sup Court S;ROOMSG;A;True;False
SGBFV;1 Sg bed Sup Forest V;ROOMSG;A;True;False
SGBGS;1 Sg bed Sup Garden S;ROOMSG;A;True;False
SGBLVZ;1 Sg bed Sup Lake V NS;ROOMSG;A;True;False
SGBMV;1 Sg bed Sup Mount V;ROOMSG;A;True;False
SGBPV;1 Sg bed Sup Park V;ROOMSG;A;True;False
SGBS;1 Sg bed Sup Sh;ROOMSG;A;True;False
SGBZ;1 Sg bed Sup NS;ROOMSG;A;True;False
SGC;1 Sg bed Std;ROOMSG;A;True;False
SGCBC;1 Sg bed Std Balcony;ROOMSG;A;True;False
SGCCI;1 Sg bed Std City V;ROOMSG;A;True;False
SGCCS;1 Sg bed Std Court S;ROOMSG;A;True;False
SGCCSZ;1 Sg bed Std Court S NS;ROOMSG;A;True;False
SGCMV;1 Sg bed Std Mount V;ROOMSG;A;True;False
SGCOV;Room 1 Sg Bed Std Ocean V;ROOMSG;A;True;False
SGCSV;Room 1 Sg bed Std Sea View;ROOMSG;A;True;False
SGCZ;1 Sg bed Std NS;ROOMSG;A;True;False
SGD;1 Sg bed Clc;ROOMSG;A;True;False
SGDLVS;1 Sg bed Clc Lake V Sh;ROOMSG;A;True;False
SGDZ;1 Sg bed Clc NS;ROOMSG;A;True;False
SGE;1 Sg bed Exec;ROOMSG;A;True;False
D2A;2 Db beds Dlx;ROOMD2;A;True;False
D2ACF;2 Db beds Dlx Club F;ROOMD2;A;True;False
D2ACI;2 Db beds Dlx City S;ROOMD2;A;True;False
D2ACIZ;2 Db beds Dlx City S NS;ROOMD2;A;True;False
D2AEF;2 Db beds Dlx Exec F;ROOMD2;A;True;False
D2AGS;2 Db beds Dlx Garden S;ROOMD2;A;True;False
D2AGSZ;2 Db beds Dlx Garden S NS;ROOMD2;A;True;False
D2AHF;2 Db beds Dlx High F;ROOMD2;A;True;False
D2ALV;2 Db beds Dlx Lake V;ROOMD2;A;True;False
D2ALVZ;2 Db beds Dlx Lake V NS;ROOMD2;A;True;False
D2AMV;2 Db beds Dlx Mount V;ROOMD2;A;True;False
D2AMVZ;2 Db beds Dlx Mount V NS;ROOMD2;A;True;False
D2AOF;2 Db beds Dlx Ocean F;ROOMD2;A;True;False
D2AOFZ;2 Db beds Dlx Ocean F NS;ROOMD2;A;True;False
D2AOS;2 Db beds Dlx Ocean S;ROOMD2;A;True;False
D2AOSZ;2 Db beds Dlx Ocean S NS;ROOMD2;A;True;False
D2AOV;2 Db beds Dlx Ocean V;ROOMD2;A;True;False
D2AOVZ;2 Db beds Dlx Ocean V NS;ROOMD2;A;True;False
D2APS;2 Db beds Dlx Pool S;ROOMD2;A;True;False
D2APSZ;2 Db beds Dlx Pool S NS;ROOMD2;A;True;False
D2ARV;2 Db beds Dlx River S;ROOMD2;A;True;False
D2ARVZ;2 Db beds Dlx River S NS;ROOMD2;A;True;False
D2AZ;2 Db beds Dlx NS;ROOMD2;A;True;False
D2B;2 Db beds Sup;ROOMD2;A;True;False
D2BBC;2 Db beds Sup Balcony;ROOMD2;A;True;False
D2BCI;2 Db beds Sup City S;ROOMD2;A;True;False
D2BCIZ;2 Db beds Sup City S NS;ROOMD2;A;True;False
D2BEF;2 Db beds Sup Exec F;ROOMD2;A;True;False
D2BGS;2 Db beds Sup Garden S;ROOMD2;A;True;False
D2BGSZ;2 Db beds Sup Garden S NS;ROOMD2;A;True;False
D2BHV;2 Db beds Sup Harbour V;ROOMD2;A;True;False
D2BLV;2 Db beds Sup Lake V;ROOMD2;A;True;False
D2BLVZ;2 Db beds Sup Lake V NS;ROOMD2;A;True;False
D2BMV;2 Db beds Sup  Mount V;ROOMD2;A;True;False
D2BMVZ;2 Db beds Sup  Mount V NS;ROOMD2;A;True;False
D2BOF;2 Db beds Sup Ocean F;ROOMD2;A;True;False
D2BOFZ;2 Db beds Sup Ocean F NS;ROOMD2;A;True;False
D2BOS;2 Db beds Sup Ocean S;ROOMD2;A;True;False
D2BOSZ;2 Db beds Sup Ocean S NS;ROOMD2;A;True;False
D2BOV;2 Db beds Sup Ocean V;ROOMD2;A;True;False
D2BOVZ;2 Db beds Sup Ocean V NS;ROOMD2;A;True;False
D2BPS;2 Db beds Sup Pool S;ROOMD2;A;True;False
D2BPSZ;2 Db beds Sup Pool S NS;ROOMD2;A;True;False
D2BRV;2 Db beds Sup River S;ROOMD2;A;True;False
D2BRVZ;2 Db beds Sup River S NS;ROOMD2;A;True;False
D2BZ;2 Db beds Sup NS;ROOMD2;A;True;False
D2C;2 Db beds Std;ROOMD2;A;True;False
D2CBC;2 Db beds Std Balcony;ROOMD2;A;True;False
D2CBCZ;2 Db beds Std Balcony NS;ROOMD2;A;True;False
D2CCI;2 Db beds Std City S;ROOMD2;A;True;False
K2A;2 Kg beds Dlx;ROOMK2;A;True;False
K2B;2 Kg beds Sup;ROOMK2;A;True;False
K2E;2 Kg beds Exec;ROOMK2;A;True;False
Q2A;2 Qn beds Dlx;ROOMQ2;A;True;False
Q2AEF;2 Qn beds Exec;ROOMQ2;A;True;False
Q2AMV;2 Qn beds Dlx Mount V;ROOMQ2;A;True;False
Q2APH2;2 Qn bed Dlx Pool S;ROOMQ2;A;True;False
Q2APS;2 Qn bed Dlx Pool S;ROOMQ2;A;True;False
Q2B;2 Qn beds Sup;ROOMQ2;A;True;False
Q2BBC;2 Queen beds Superior Balcony;ROOMQ2;A;True;False
Q2BOV;2 Qn beds Sup Ocean V;ROOMQ2;A;True;False
Q2BZ;2 Qn beds Sup NS;ROOMQ2;A;True;False
Q2C;2 Qn beds Std;ROOMQ2;A;True;False
Q2COV;2 Qn bed Std Ocean V;ROOMQ2;A;True;False
Q2E;2 Qn beds Exec;ROOMQ2;A;True;False
QFA;2 Qn beds + Sofa Dlx;ROOMQF;A;True;False
TAC;2 Sg + 1Bk beds Std;ROOMTA;A;True;False
2QBDO;2 Qn beds Dlx Ocean V;ROOMTW;A;True;False
DBCBWZ;Room 1 Double bed Standard Bay View NS;ROOMTW;A;True;False
DUO;Standard Room with 2 single beds;ROOMTW;A;True;False
SDR;2 Single Beds Standard;ROOMTW;A;True;False
TWA;2 Sg beds Dlx;ROOMTW;A;True;False
TWABC;2 Sg beds Dlx Balcony;ROOMTW;A;True;False
TWACF;2 Single beds Deluxe Club Floor;ROOMTW;A;True;False
TWACI;2 sgl beds Dlx City S;ROOMTW;A;True;False
TWACIZ;2 Sg beds Dlx City S NS;ROOMTW;A;True;False
TWACS;2 Sg beds Dlx Court S;ROOMTW;A;True;False
TWAEF;2 Sg beds Dlx Exec F;ROOMTW;A;True;False
TWAEFZ;2 Sg beds Dlx Exec F NS;ROOMTW;A;True;False
TWAGS;2 Sg beds Dlx Garden S;ROOMTW;A;True;False
TWAGSZ;2 Sg beds Dlx Garden S NS;ROOMTW;A;True;False
TWAGV;2 Sg beds Dlx Golf V;ROOMTW;A;True;False
TWAHF;2 Sg beds Dlx High F;ROOMTW;A;True;False
TWAHFZ;Deluxe 2 Single Bed High Fl NS;ROOMTW;A;True;False
TWAHV;2 Sg beds Dlx Harbour V;ROOMTW;A;True;False
TWALV;2 Sg beds Dlx LV;ROOMTW;A;True;False
TWALVZ;2 Sg beds Dlx Lake V NS;ROOMTW;A;True;False
TWAMV;2 Sg beds Dlx Mount V;ROOMTW;A;True;False
TWAMVZ;2 Sg beds Dlx Mount V NS;ROOMTW;A;True;False
TWAN;TWAN;ROOMTW;A;True;False
TWAOB;2 Sg beds Dlx OF&Balcony;ROOMTW;A;True;False
TWAOF;2 Sg beds Dlx Ocean F;ROOMTW;A;True;False
TWAOFZ;2 Sg beds Dlx Ocean F NS;ROOMTW;A;True;False
TWAOS;2 Sg beds Dlx Ocean S;ROOMTW;A;True;False
TWAOSZ;2 Sg beds Dlx Ocean S NS;ROOMTW;A;True;False
TWAOV;2 Sg beds Dlx Ocean V;ROOMTW;A;True;False
TWAOVZ;2 Sg beds Dlx Ocean V NS;ROOMTW;A;True;False
TWAPS;2 Sg beds Dlx Pool S;ROOMTW;A;True;False
TWAPSZ;2 Sg beds Dlx Pool S NS;ROOMTW;A;True;False
TWAPV;2 Sg beds Dlx Park V;ROOMTW;A;True;False
TWARV;2 Sg beds Dlx River V;ROOMTW;A;True;False
TWARVZ;2 Sg beds Dlx River V NS;ROOMTW;A;True;False
TWAZ;2 Sg beds Dlx NS;ROOMTW;A;True;False
TWB;2 Sg beds Sup;ROOMTW;A;True;False
TWBBC;2 Sg beds Sup Balcony;ROOMTW;A;True;False
TWBBH;Room 2 Sg beds Sup On Beach;ROOMTW;A;True;False
TWBBW;Room 2 Sg beds Sup Bay View;ROOMTW;A;True;False
TWBCI;2 Sg beds Sup City S;ROOMTW;A;True;False
TWBCIZ;2 Sg beds Sup City S NS;ROOMTW;A;True;False
TWBCS;2 Sg beds Sup Court S;ROOMTW;A;True;False
TWBDP;2 Sg beds Sup Duplex;ROOMTW;A;True;False
TWBDV;2 Sg beds Sup Medina V;ROOMTW;A;True;False
TWBEF;2 Sg beds Sup Exec F;ROOMTW;A;True;False
TWBGS;2 Sg beds Sup Garden S;ROOMTW;A;True;False
TWBGSZ;2 Sg beds Sup Garden S NS;ROOMTW;A;True;False
TWBHV;2 Sg beds Sup Harbour V;ROOMTW;A;True;False
TWBLG;2 Sg bed Sup Lagoon V;ROOMTW;A;True;False
TFA;2 Sg beds + Sofa Dlx;ROOMTF;A;True;False
TFAEF;2 Sg beds + Sofa Dlx Exec F;ROOMTF;A;True;False
TFB;2 Sg beds + Sofa Sup;ROOMTF;A;True;False
TFBMV;2 Sg beds + Sofa Sup Mountain V;ROOMTF;A;True;False
TFC;2 Sg beds + Sofa Std;ROOMTF;A;True;False
TFD;2 Sg beds + Sofa Dlx;ROOMTF;A;True;False
DZB;2 Zp+1 Sg beds Sup;ROOMDZ;A;True;False
DZC;2 Zp+1 Sg beds Std;ROOMDZ;A;True;False
DZCGS;2 Zp+1 Sg beds Std Garden S;ROOMDZ;A;True;False
TZA;2 Zp beds Dlx;ROOMTZ;A;True;False
TZACI;2 Zp beds Dlx City S;ROOMTZ;A;True;False
TZACIZ;2 Zp beds Dlx City S NS;ROOMTZ;A;True;False
TZAGS;2 Zp beds Dlx Garden S;ROOMTZ;A;True;False
TZAGSZ;2 Zp beds Dlx Garden S NS;ROOMTZ;A;True;False
TZALV;2 Zp beds Dlx Lake V;ROOMTZ;A;True;False
TZALVZ;2 Zp beds Dlx Lake V NS;ROOMTZ;A;True;False
TZAMV;2 Zp beds Dlx Mount V;ROOMTZ;A;True;False
TZAMVZ;2 Zp beds Dlx Mount NS;ROOMTZ;A;True;False
TZAOF;2 Zp beds Dlx Ocean F;ROOMTZ;A;True;False
TZAOFZ;2 Zp beds Dlx Ocean F NS;ROOMTZ;A;True;False
TZAOS;2 Zp beds Dlx Ocean S;ROOMTZ;A;True;False
TZAOSZ;2 Zp bed Dlx Ocean S NS;ROOMTZ;A;True;False
TZAOV;2 Zp beds Dlx Ocean V;ROOMTZ;A;True;False
TZAOVZ;2 Zp beds Dlx Ocean V NS;ROOMTZ;A;True;False
TZAPS;2 Zp beds Dlx Pool S;ROOMTZ;A;True;False
TZAPSZ;2 Zp beds Dlx Pool S NS;ROOMTZ;A;True;False
TZARV;2 Zp beds Dlx River V;ROOMTZ;A;True;False
TZARVZ;2 Zp beds Dlx River V NS;ROOMTZ;A;True;False
TZAZ;2 Zp beds Dlx Balcony NS;ROOMTZ;A;True;False
TZB;2 Zp beds Sup;ROOMTZ;A;True;False
TZBBC;2 Zp beds Sup Balcony;ROOMTZ;A;True;False
TZBBW;2 Zp beds Sup Bay V;ROOMTZ;A;True;False
TZBCI;2 Zp beds Sup City S;ROOMTZ;A;True;False
TZBCIZ;2 Zp beds Sup City S NS;ROOMTZ;A;True;False
TZBGS;2 Zp beds Sup Garden S;ROOMTZ;A;True;False
TZBGSZ;2 Zp beds Sup Garden S NS;ROOMTZ;A;True;False
TZBLV;2 Zp beds Sup Lake V;ROOMTZ;A;True;False
TZBLVZ;2 Zp beds Sup Lake V NS;ROOMTZ;A;True;False
TZBMV;2 Zp beds Sup Mount V;ROOMTZ;A;True;False
TZBMVZ;2 Zp beds Sup Mount V NS;ROOMTZ;A;True;False
TZBOF;2 Zp beds Sup Ocean F;ROOMTZ;A;True;False
TZBOFZ;2 Zp beds Sup Ocean F NS;ROOMTZ;A;True;False
TZBOS;2 Zp beds Sup Ocean S;ROOMTZ;A;True;False
TZBOSZ;2 Zp beds Sup Ocean S NS;ROOMTZ;A;True;False
TZBOV;2 Zp beds Sup Ocean V;ROOMTZ;A;True;False
TZBOVZ;2 Zp beds Sup Ocean V NS;ROOMTZ;A;True;False
TZBPS;2 Zp beds Sup Pool S;ROOMTZ;A;True;False
TZBPSZ;2 Zp beds Sup Pool S NS;ROOMTZ;A;True;False
TZBRV;2 Zp beds Sup River V;ROOMTZ;A;True;False
TZBRVZ;2 Zp beds Sup River V NS;ROOMTZ;A;True;False
TZBZ;2 Zp beds Sup NS;ROOMTZ;A;True;False
TZC;2 Zp beds Std;ROOMTZ;A;True;False
TZCBC;2 Zp beds Std Balcony;ROOMTZ;A;True;False
TZCBCZ;2 Zp beds Std Balcony NS;ROOMTZ;A;True;False
TZCCI;2 Zp beds Std City S;ROOMTZ;A;True;False
TZCCIZ;2 Zp beds Std City S NS;ROOMTZ;A;True;False
TZCGS;2 Zp beds Std Garden S;ROOMTZ;A;True;False
TZCGSZ;2 Zp beds Std Garden S NS;ROOMTZ;A;True;False
TZCHV;2 Zp beds Std Harbour V;ROOMTZ;A;True;False
BRK;3 Single Beds Standard;ROOMTR;A;True;False
BRKM;2 Single Beds + 1 Single Bed Mezzanine;ROOMTR;A;True;False
TRA;3 Sg beds Dlx;ROOMTR;A;True;False
TRAZ;3 Sg beds Dlx NS;ROOMTR;A;True;False
TRB;3 Sg beds Sup;ROOMTR;A;True;False
TRBMV;3 Sg beds Sup Mount V;ROOMTR;A;True;False
TRBZ;3 Sg beds Sup NS;ROOMTR;A;True;False
TRC;3 Sg beds Std;ROOMTR;A;True;False
TRCZ;3 Sg beds Std NS;ROOMTR;A;True;False
TRD;3 Sg beds Clc;ROOMTR;A;True;False
S4A;4 Sg beds Dlx;ROOMS4;A;True;False
S4AZ;4 Sg beds Dlx NS;ROOMS4;A;True;False
S4B;4 Sg beds Sup;ROOMS4;A;True;False
S4BBC;Room 4 Sg beds Superior Balcony;ROOMS4;A;True;False
S4BZ;4 Sg beds Sup NS;ROOMS4;A;True;False
S4C;4 Sg beds Std;ROOMS4;A;True;False
S4CZ;4 Sg beds Std NS;ROOMS4;A;True;False
S5CM;5 sg beds Std men;ROOMS5;A;True;False
S5CW;5 sg beds Std women;ROOMS5;A;True;False
S6C;6 sg beds;ROOMS5;A;True;False
AUDI;Audible smoke alarms in rooms;INSECU;C;False;False
BOLT;Deadbolts and\/​or locks in rooms;INSECU;C;False;False
DOORSC;Self-closing rooms;INSECU;C;False;False
EMERGE;Emergency info in rooms;INSECU;Z;False;False
OPENWI;Windows with locking device;INSECU;C;False;False
SAFLAP;Safe for laptop computer in room;INSECU;C;False;False
SMOKE;Smoke alarm in room;INSECU;Z;False;False
SPINKL;Sprinkler in room;INSECU;C;False;False
VIEW;Security peephole;INSECU;Z;False;False
VING;Keycard-operated door locks;INSECU;C;False;False
VISALA;Visual alarm in rooms;INSECU;C;False;False
ACPER1;Personalized welcome;SERV;Z;False;False
ACPERS;Personalized welcome;SERV;Z;False;False
ADAPT;Power adapter;SERV;Z;False;False
AEGR;External GDS representation;SERV;H;False;False
APTGO;Private Transfer from Airport to Hotel;SERV;Z;False;False
APTRET;Private Transfer from Hotel to Airport;SERV;Z;False;False
ASBEST;Asbestos risk-free hotel;SERV;H;False;False
CASINO;Casino;SERV;H;False;False
CINE;In-house movies;SERV;H;False;False
CONNEC;Connecting rooms available;SERV;H;False;False
CONSIG;Private luggage storage;SERV;H;False;False
CONVIR;Virtual Concierge;SERV;H;False;False
COURSE;Courier services;SERV;H;False;False
CTPREF;Chinese Preferred Hotel Program;SERV;H;False;False
DEPTAR;Late checkout;SERV;Z;False;False
DOCTOR;Doctor on call;SERV;H;False;False
ECORNR;E corner;SERV;Z;False;False
ELECAR;Electric car recharging units;SERV;H;False;False
EMERG;Emergency lighting;SERV;H;False;False
ENVACC;Accor Hotels environ. commitment;SERV;H;False;False
FUMPUB;Public smoking area;SERV;Z;False;False
FUMRES;Smoking section in restaurant;SERV;Z;False;False
GAMES;video games in the lobby;SERV;P;False;False
GVIN;Grands Vins;SERV;H;False;False
I14001;ISO 14001 certificate;SERV;H;False;False
IPAD;IPAD;SERV;H;False;False
IPOD;IPOD;SERV;H;False;False
IS9001;ISO 9001 certificate;SERV;H;False;False
IS9002;ISO 9002 certificate;SERV;H;False;False
KIDSC;Gecko Kids Club;SERV;H;False;False
KIDVI;Kid Villa;SERV;H;False;False
LOUNG;Lounge;SERV;H;False;False
LOUNG1;Lounge;SERV;H;False;False
MACMIN;Mac mini;SERV;H;False;False
MINTER;Multimedia Internet corner;SERV;H;False;False
MULTI;Multilingual staff;SERV;H;False;False
NBBAR;Number of bars;SERV;H;False;False
NBREST;Number of restaurants;SERV;H;False;False
NEWSPP;daily newspaper or magazines;SERV;H;False;False
OPENH;Reception open 24 hours a day;SERV;H;False;False
